ID,Temperature,Humidity,MQ7_analog,MQ9_analog,MG811_analog,MQ135_analog,device_name,CO2
ID_003196,31.105,63.42,5031.0,7408.5,4529.5,5314.0,beta,587.6666666666666
ID_003197,29.245,68.375,3958.5,3831.5,3325.5,4405.0,beta,599.0
ID_003198,27.54,72.43,4056.0,3799.5,2610.5,3409.0,beta,632.0
ID_003199,29.34,74.275,5603.5,6031.5,4521.5,4707.5,beta,599.5
ID_003200,29.055,75.71000000000001,4455.0,4906.0,4138.5,4431.5,beta,613.5
ID_003201,29.21,68.52000000000001,3956.5,3830.5,3320.0,4296.5,beta,598.5
ID_003202,28.325,74.03,3589.5,3956.5,2717.5,3580.0,beta,598.5
ID_003203,29.19,75.42,4421.0,4826.0,4086.0,4370.0,beta,609.0
ID_003204,27.905,75.885,3590.5,3938.5,2662.0,3571.5,beta,597.5
ID_003205,29.020000000000003,75.75,4425.0,4859.5,4062.0,4406.0,beta,640.0
ID_003206,27.685,76.625,3586.5,3917.5,2655.0,3575.0,beta,604.5
ID_003207,28.23,70.535,4823.0,6387.0,2919.5,3156.5,beta,597.75
ID_003208,28.1,73.04499999999999,3332.5,4100.0,3193.5,3812.0,beta,641.5
ID_003209,29.49,64.82499999999999,3717.0,3953.5,2924.0,3583.0,beta,598.0
ID_003210,27.705,74.83,3160.5,3908.0,3875.0,3621.0,beta,625.5
ID_003211,28.735,71.455,3297.5,4827.5,3424.0,3597.5,beta,584.1666666666666
ID_003212,29.246666666666663,70.72333333333334,3880.6666666666665,3605.3333333333335,3255.6666666666665,4316.333333333333,beta,619.0
ID_003213,29.215,68.33,3941.0,3818.0,3315.0,4146.5,beta,599.5
ID_003214,29.36,74.1,5463.5,5995.0,4588.5,4749.0,beta,606.5
ID_003215,29.05,75.35,4496.5,5089.5,4181.0,4369.0,beta,600.5
ID_003216,29.145000000000003,72.275,5193.5,7572.5,4482.5,5467.5,beta,646.1666666666666
ID_003217,28.025,73.985,3361.5,4101.0,3215.5,3822.5,beta,627.0
ID_003218,28.895,68.975,4658.0,3926.5,2762.0,3654.0,beta,599.5
ID_003219,28.75,70.555,3617.5,3952.5,2782.0,3595.5,beta,600.0
ID_003220,28.14,70.31,4601.0,6525.0,2963.0,3507.0,beta,592.3333333333334
ID_003221,24.615,88.985,3818.0,4120.5,3485.0,4239.0,beta,604.0
ID_003222,29.65,66.17,3730.0,4362.0,2823.0,3617.0,beta,601.5
ID_003223,23.785,91.97,3784.5,4118.5,3441.5,4011.0,beta,606.0
ID_003224,29.08,75.88499999999999,4423.0,4800.0,4077.5,4398.5,beta,621.0
ID_003225,27.763333333333332,74.93666666666667,3360.333333333333,4102.666666666667,3195.6666666666665,3808.3333333333335,beta,606.5
ID_003226,28.04,74.91499999999999,3422.5,4192.0,3221.5,3869.0,beta,608.0
ID_003227,28.86,70.87,3624.0,3946.0,2788.0,3595.0,beta,596.5
ID_003228,28.985,75.69,4493.5,5085.5,4163.0,4370.5,beta,615.0
ID_003229,29.485,70.215,3244.5,4858.0,3510.0,3591.5,beta,584.5833333333334
ID_003230,29.24,75.18,4423.0,4817.0,4097.0,4363.0,beta,611.0
ID_003231,29.225,68.475,3961.0,3829.5,3323.0,4345.0,beta,599.5
ID_003232,28.45,72.94,3601.0,3968.0,2757.0,3609.0,beta,598.5
ID_003233,29.175,68.65,3916.5,3803.5,3283.0,4010.5,beta,597.0
ID_003234,28.545,71.19,3621.0,3931.5,2776.0,3614.0,beta,599.5
ID_003235,28.55,71.96000000000001,3618.5,3935.0,2772.0,3613.0,beta,598.5
ID_003236,28.13,74.75999999999999,3434.5,4176.5,3231.5,3845.5,beta,604.5
ID_003237,28.95,68.815,3627.5,3959.5,2791.5,3566.0,beta,597.0
ID_003238,27.01,72.195,4065.5,3724.0,2600.5,3462.0,beta,626.5
ID_003239,27.8,73.78999999999999,3319.5,4059.5,3193.0,3798.5,beta,626.0
ID_003240,29.200000000000003,68.58000000000001,3932.5,3816.0,3296.5,4030.5,beta,598.0
ID_003241,28.82,77.32499999999999,4612.5,5499.0,4057.0,4479.5,beta,597.5
ID_003242,27.995,74.6,3387.5,4120.0,3205.0,3828.5,beta,605.0
ID_003243,28.885,71.09,3820.0,3567.5,3189.0,4265.0,beta,610.5
ID_003244,27.5,76.66,3607.0,3959.0,2663.0,3595.0,beta,606.0
ID_003245,29.515,64.845,3714.5,3956.0,2925.0,3586.5,beta,598.5
ID_003246,29.065,75.525,4504.0,5139.0,4181.5,4366.0,beta,604.5
ID_003247,27.8,74.58,3311.5,4075.0,3186.0,3805.5,beta,609.5
ID_003248,28.855,71.3,3872.0,3626.5,3248.5,4320.0,beta,610.5
ID_003249,29.575000000000003,67.92500000000001,3239.0,4815.0,3503.0,3561.0,beta,586.5
ID_003250,29.23,75.2,4427.0,4822.0,4097.5,4378.0,beta,610.5
ID_003251,27.79,75.055,3312.5,4076.0,3187.0,3811.0,beta,605.5
ID_003252,29.905,68.77,3280.0,4864.0,3511.5,3599.0,beta,586.25
ID_003253,29.31,69.68,3238.5,4802.0,3517.0,3566.5,beta,584.5833333333334
ID_003254,28.465,71.705,4479.0,3722.0,2493.5,3664.5,beta,634.5
ID_003255,23.9,91.02,3819.5,4119.5,3473.0,4028.5,beta,613.0
ID_003256,31.75,63.85,6797.5,9732.5,5021.0,6220.5,beta,587.5
ID_003257,29.305,68.555,4178.0,4080.0,3482.0,4711.5,beta,599.5
ID_003258,28.18,73.1,3337.0,4091.0,3211.0,3818.0,beta,634.5
ID_003259,27.36,75.95,4106.5,3772.5,2653.5,3484.5,beta,605.0
ID_003260,28.55,71.13499999999999,3621.0,3928.0,2776.5,3613.5,beta,597.0
ID_003261,29.095,74.985,4539.0,5221.0,4194.0,4357.0,beta,602.0
ID_003262,28.65,76.325,4661.0,6196.5,4712.5,4911.0,beta,584.5833333333334
ID_003263,28.265,70.75,4376.0,5981.5,2854.5,3660.5,beta,593.0833333333334
ID_003264,29.815,67.93,3234.5,4810.5,3464.0,3548.0,beta,584.6666666666666
ID_003265,28.775,70.56,3621.5,3942.5,2780.5,3590.0,beta,596.0
ID_003266,28.26,70.56,4401.0,6015.0,2863.5,3642.0,beta,589.5833333333334
ID_003267,27.270000000000003,73.51499999999999,4066.5,3731.5,2595.5,3471.5,beta,625.5
ID_003268,27.835,74.845,3371.0,4116.0,3200.5,3822.0,beta,608.0
ID_003269,27.81,74.84,3322.0,4085.0,3196.0,3817.0,beta,605.0
ID_003270,27.21,74.03,4074.0,3763.0,2613.0,3470.0,beta,641.0
ID_003271,27.96,75.185,3595.0,3961.0,2681.5,3579.5,beta,602.5
ID_003272,29.41,65.44,3710.5,3917.0,2856.5,3595.5,beta,599.0
ID_003273,27.345,76.35499999999999,4098.5,3771.5,2654.0,3466.5,beta,604.0
ID_003274,29.0,75.66499999999999,4467.5,4994.5,4154.0,4384.5,beta,609.5
ID_003275,28.04,73.91499999999999,3343.0,4084.5,3207.0,3809.0,beta,633.5
ID_003276,27.675,74.055,3316.0,4061.5,3195.5,3805.0,beta,618.5
ID_003277,29.23,70.96,3880.5,3608.5,3251.5,4333.5,beta,622.0
ID_003278,29.49,66.56,3707.5,3952.5,2923.5,3580.0,beta,597.5
ID_003279,28.955,75.91499999999999,4400.5,4796.5,4080.5,4375.0,beta,618.0
ID_003280,29.465,66.14,3711.0,3955.5,2929.5,3581.5,beta,598.5
ID_003281,27.585,75.205,3171.5,3915.5,3830.0,3652.0,beta,620.0
ID_003282,29.47,66.205,3704.5,3909.0,2850.0,3564.0,beta,600.0
ID_003283,29.31,74.035,5175.0,5943.5,4769.5,4685.0,beta,599.5
ID_003284,29.325,74.07,5052.0,5730.5,4468.0,4629.5,beta,607.0
ID_003285,28.22,70.4,4513.0,6157.0,2903.0,3579.0,beta,621.1666666666666
ID_003286,29.055,75.435,4492.0,5056.0,4180.5,4355.5,beta,603.5
ID_003287,28.245,70.54,4423.0,6027.0,2877.0,3588.5,beta,600.0833333333334
ID_003288,27.735,74.685,3316.5,4074.0,3191.0,3808.5,beta,617.5
ID_003289,28.18,72.49,4484.0,3921.0,2505.0,3627.0,beta,628.0
ID_003290,27.795,75.655,3596.5,3934.0,2671.5,3592.5,beta,604.5
ID_003291,29.380000000000003,70.93,4923.5,7839.0,4050.0,5373.0,beta,632.0
ID_003292,27.79,74.785,3312.5,4084.5,3183.0,3806.5,beta,610.0
ID_003293,27.78,74.54,3358.0,4103.0,3208.0,3817.0,beta,613.0
ID_003294,27.6,75.035,3155.5,3899.0,3858.0,3622.5,beta,617.5
ID_003295,29.275,74.47,4619.0,5343.0,4232.0,4341.0,beta,623.5
ID_003296,29.025,75.77000000000001,4424.5,4867.0,4062.0,4410.0,beta,646.0
ID_003297,27.270000000000003,71.845,4059.0,3700.0,2595.0,3380.0,beta,637.0
ID_003298,27.81,75.445,3578.0,3913.0,2660.0,3564.0,beta,601.0
ID_003299,27.18,74.255,4043.0,3723.5,2599.5,3436.5,beta,638.0
ID_003300,28.715,70.63,3623.0,3936.5,2782.0,3604.0,beta,598.5
ID_003301,27.615,76.58,3570.5,3879.5,2655.5,3570.5,beta,604.0
ID_003302,27.49,76.1,3581.5,3842.0,2643.0,3551.0,beta,604.5
ID_003303,28.885,70.44,3626.5,3952.5,2793.5,3599.5,beta,597.5
ID_003304,24.26,90.64,3812.0,4132.0,3452.0,4158.0,beta,604.5
ID_003305,28.92,75.915,4409.0,4801.0,4072.0,4376.0,beta,619.5
ID_003306,27.78,74.72999999999999,3373.5,4116.0,3215.0,3825.5,beta,609.5
ID_003307,28.155,74.765,3585.0,3948.0,2703.5,3587.5,beta,598.0
ID_003308,29.04,75.925,4428.0,4840.5,4108.5,4543.5,beta,611.5
ID_003309,29.22,75.485,4421.0,4807.5,4093.5,4372.0,beta,616.5
ID_003310,29.12,74.965,4550.0,5227.0,4204.0,4362.0,beta,604.0
ID_003311,27.45,71.285,4053.5,3750.5,2607.5,3382.5,beta,641.0
ID_003312,28.995,75.955,4420.0,4882.0,4053.5,4415.5,beta,650.5
ID_003313,27.475,76.935,3563.5,3874.0,2646.5,3548.5,beta,605.5
ID_003314,28.775,70.9,3279.5,4818.0,3420.5,3592.5,beta,586.4545454545455
ID_003315,28.6,73.785,4627.0,6200.0,4713.0,4899.0,beta,585.5
ID_003316,27.36,76.65,4100.5,3768.0,2651.5,3471.0,beta,604.5
ID_003317,29.05,75.56,4411.0,4799.5,4104.0,4373.5,beta,613.0
ID_003318,28.16,73.32,3338.0,4096.0,3204.0,3813.0,beta,638.0
ID_003319,29.18,68.63,3917.5,3789.5,3295.5,4084.0,beta,596.5
ID_003320,27.47,71.57499999999999,4076.0,3717.0,2600.5,3438.0,beta,641.0
ID_003321,27.05,73.84,4087.0,3829.0,2609.0,3494.5,beta,638.0
ID_003322,29.51,66.61500000000001,3711.5,3952.5,2925.5,3582.5,beta,598.5
ID_003323,27.98,73.59,3364.0,4097.5,4081.5,3798.5,beta,653.0
ID_003324,28.935,70.53999999999999,3829.5,3575.0,3195.0,4231.0,beta,607.5
ID_003325,30.95,65.555,5277.0,7989.0,4543.5,5359.5,beta,587.5833333333334
ID_003326,28.92,70.74000000000001,3813.0,3560.0,3179.5,4300.0,beta,611.0
ID_003327,31.5,62.525000000000006,5435.0,8254.5,4532.5,5507.0,beta,587.4545454545455
ID_003328,27.805,75.94,4239.5,5775.0,4345.5,4496.0,beta,585.75
ID_003329,28.87,69.38,4608.0,3907.5,2758.5,3652.0,beta,600.0
ID_003330,27.99,73.51,3347.5,4080.5,4056.5,3792.0,beta,655.0
ID_003331,30.16,67.135,5543.0,8521.5,4798.5,5718.0,beta,593.0833333333334
ID_003332,27.59,75.00999999999999,3182.5,3933.5,3828.0,3664.5,beta,618.0
ID_003333,27.49,76.53333333333333,3576.0,3831.3333333333335,2643.333333333333,3553.333333333333,beta,605.0
ID_003334,23.855,91.86,3799.5,4094.5,3481.5,4190.5,beta,605.0
ID_003335,28.99,76.01,4433.0,4908.0,4055.0,4415.0,beta,663.5
ID_003336,29.925,70.41499999999999,5611.5,8444.0,4465.5,5523.5,beta,663.0833333333334
ID_003337,29.045,75.67,4428.5,4875.5,4064.0,4404.0,beta,646.5
ID_003338,23.75,90.56,3791.0,4068.0,3418.0,3962.0,beta,605.0
ID_003339,28.24,70.44,4947.5,6359.5,2920.0,3247.0,beta,596.8333333333334
ID_003340,29.675,66.57,3733.0,4393.0,2825.5,3608.5,beta,600.0
ID_003341,27.265,74.065,4099.0,3765.0,2635.5,3481.5,beta,634.0
ID_003342,27.66,76.42500000000001,3577.5,3900.5,2648.5,3578.0,beta,604.0
ID_003343,27.805,74.83500000000001,3325.5,4087.5,3197.0,3820.5,beta,619.0
ID_003344,27.78,74.87,3372.0,4111.0,3211.0,3822.0,beta,609.5
ID_003345,28.495,72.08,3614.5,3983.0,2763.5,3611.5,beta,596.5
ID_003346,29.18,68.44,3953.0,3823.0,3319.0,4414.0,beta,600.5
ID_003347,29.43,65.85499999999999,3709.5,3954.5,2935.0,3583.0,beta,598.0
ID_003348,24.945,88.875,3820.0,4121.0,3522.5,4216.0,beta,608.0
ID_003349,27.685,74.64,3202.0,3947.5,3840.0,3676.5,beta,627.0
ID_003350,28.025,74.605,3579.0,3953.0,2690.5,3579.5,beta,602.0
ID_003351,28.51,72.2,3615.0,3928.0,2766.0,3615.0,beta,598.0
ID_003352,29.07,75.92,4429.5,4841.5,4120.0,4470.5,beta,604.5
ID_003353,27.94,73.98,3180.0,3917.0,3889.0,3627.5,beta,637.5
ID_003354,29.335,68.47999999999999,4184.0,4095.0,3476.5,4731.5,beta,594.5
ID_003355,29.235,74.50999999999999,4609.0,5358.5,4230.0,4362.0,beta,610.0
ID_003356,28.345,72.86,3516.5,4935.0,3546.0,3804.0,beta,584.3333333333334
ID_003357,29.285,70.86,3882.5,3612.5,3254.0,4330.0,beta,620.0
ID_003358,30.9,63.545,5339.0,7978.0,4593.0,5565.0,beta,585.0
ID_003359,29.165,75.14,4411.5,4814.0,4092.0,4348.5,beta,609.0
ID_003360,28.63,70.34,3622.0,3913.0,2776.0,3602.0,beta,597.0
ID_003361,29.025,71.08500000000001,3877.0,3604.0,3256.5,4308.0,beta,621.0
ID_003362,27.905,74.02000000000001,3201.5,3943.0,3927.0,3653.0,beta,653.5
ID_003363,28.04,74.545,3379.0,4111.5,3201.0,3824.5,beta,614.5
ID_003364,27.985,72.41499999999999,3325.5,4055.0,3211.5,3804.5,beta,648.0
ID_003365,23.735,93.175,3800.5,4100.5,3487.5,4203.5,beta,606.0
ID_003366,28.34,72.605,4318.0,3857.5,2462.0,3584.5,beta,627.0
ID_003367,29.42,71.47,5693.0,8571.0,4546.0,5424.0,beta,622.5
ID_003368,29.05,75.685,4459.0,4902.0,4134.5,4427.5,beta,616.0
ID_003369,27.98,75.14,3592.5,3962.5,2676.5,3565.5,beta,601.0
ID_003370,29.39,72.345,3247.5,4787.0,3511.5,3560.5,beta,583.4166666666666
ID_003371,29.06,75.685,4455.5,4912.0,4138.0,4430.5,beta,618.5
ID_003372,27.72,75.62,3582.0,3916.0,2675.0,3592.0,beta,604.0
ID_003373,26.955,72.14,4075.0,3776.0,2603.5,3476.0,beta,626.5
ID_003374,29.28,74.91,4426.0,4817.0,4095.0,4371.0,beta,608.0
ID_003375,28.745,70.445,3622.0,3952.5,2786.0,3596.0,beta,596.5
ID_003376,24.72,89.63499999999999,3811.5,4110.5,3503.0,4211.0,beta,606.0
ID_003377,31.93,62.41,6317.0,9125.0,4754.5,5908.5,beta,585.9166666666666
ID_003378,29.015,68.715,3664.0,3891.0,2795.0,3587.0,beta,599.5
ID_003379,28.43,73.225,4490.0,6816.5,4030.0,5175.0,beta,610.6666666666666
ID_003380,27.475,72.29,4051.5,3825.0,2606.5,3387.5,beta,629.0
ID_003381,28.79,70.43,3621.5,3940.5,2787.0,3594.5,beta,595.0
ID_003382,28.26,70.54499999999999,4399.5,6011.0,2867.0,3644.0,beta,593.75
ID_003383,27.345,75.88499999999999,4103.0,3767.5,2651.0,3483.5,beta,608.0
ID_003384,29.245,74.52000000000001,4622.5,5323.0,4225.5,4336.0,beta,620.5
ID_003385,28.775,70.61,3619.5,3941.5,2780.0,3592.5,beta,596.5
ID_003386,28.495,72.295,3620.0,3974.5,2767.5,3614.0,beta,599.5
ID_003387,29.5,64.7,3715.0,3948.0,2916.0,3578.0,beta,601.0
ID_003388,28.605,70.685,3616.0,3916.5,2775.0,3607.5,beta,598.0
ID_003389,28.605,70.475,3616.5,3915.0,2774.0,3607.0,beta,596.0
ID_003390,28.77,70.555,3617.0,3942.0,2780.0,3589.5,beta,598.0
ID_003391,27.455,71.58500000000001,4062.0,3711.0,2598.5,3382.5,beta,635.5
ID_003392,29.08,69.93,3839.0,3589.5,3202.5,4340.5,beta,609.5
ID_003393,28.88,71.39,3341.5,4844.5,3380.0,3539.0,beta,585.6666666666666
ID_003394,28.56,71.52000000000001,3619.5,3935.0,2773.0,3615.0,beta,599.0
ID_003395,27.785,74.63499999999999,3353.5,4108.0,3207.5,3825.0,beta,644.5
ID_003396,27.795,74.955,3308.5,4074.0,3185.0,3809.0,beta,603.0
ID_003397,29.03,69.57499999999999,3883.5,3655.0,3255.0,4207.5,beta,613.0
ID_003398,24.24,90.21,3797.0,4105.0,3450.0,4168.0,beta,602.0
ID_003399,28.025,73.65,3337.0,4077.5,3201.0,3801.5,beta,634.0
ID_003400,27.835,74.845,3368.5,4106.0,3196.5,3820.5,beta,608.5
ID_003401,27.61,75.155,3191.5,3937.5,3836.0,3666.5,beta,621.0
ID_003402,29.04,75.635,4423.5,4882.0,4067.0,4416.0,beta,637.5
ID_003403,29.23,74.22999999999999,4665.0,5348.5,4247.0,4338.5,beta,607.0
ID_003404,27.43,71.52000000000001,4062.0,3709.0,2598.0,3383.0,beta,632.0
ID_003405,28.01,74.52000000000001,3579.0,3953.5,2688.5,3581.0,beta,601.5
ID_003406,27.81,74.295,3112.5,3845.5,3868.5,3504.5,beta,604.0
ID_003407,27.815,74.61500000000001,3323.5,4090.5,3191.5,3817.5,beta,614.0
ID_003408,29.43,68.82499999999999,3247.5,4859.5,3513.5,3588.5,beta,584.1666666666666
ID_003409,27.885,74.61500000000001,3374.5,4131.5,3214.0,3832.0,beta,609.0
ID_003410,29.135,67.645,3664.0,3860.5,2807.5,3588.0,beta,606.0
ID_003411,29.085,75.03999999999999,4519.0,5346.0,4185.5,4348.0,beta,599.5
ID_003412,29.18,68.34,3905.0,3788.0,3278.0,3915.0,beta,606.0
ID_003413,28.01,74.595,3388.0,4118.0,3208.5,3828.0,beta,611.0
ID_003414,28.095,73.68,3373.5,4118.0,3220.5,3837.5,beta,636.5
ID_003415,28.24,73.55000000000001,4496.0,6001.5,4609.0,4718.5,beta,586.0833333333334
ID_003416,28.115,74.62,3579.5,3943.0,2699.5,3583.0,beta,599.5
ID_003417,27.95,74.74000000000001,3383.5,4108.5,3202.5,3822.5,beta,605.0
ID_003418,24.18,90.73,3803.0,4122.5,3449.5,4143.0,beta,605.5
ID_003419,29.285,69.285,3260.0,4856.5,3515.0,3588.0,beta,583.5833333333334
ID_003420,28.03,74.66499999999999,3389.5,4132.0,3211.0,3832.5,beta,608.5
ID_003421,28.99,75.38,4627.5,6272.5,4783.0,4947.0,beta,585.0833333333334
ID_003422,27.795,73.96000000000001,3323.0,4066.5,3191.5,3803.0,beta,623.5
ID_003423,28.68,71.185,3623.5,3924.0,2779.5,3602.0,beta,598.0
ID_003424,28.805,70.63,3625.5,3946.5,2786.5,3594.0,beta,597.0
ID_003425,29.43,65.75,3706.5,3950.0,2936.0,3583.0,beta,596.5
ID_003426,29.07,75.965,4435.5,4847.5,4126.0,4456.0,beta,607.0
ID_003427,30.835,63.76,5888.0,8851.0,4537.5,5519.0,beta,588.0
ID_003428,29.085,69.875,3244.5,4826.5,3490.5,3560.5,beta,586.0
ID_003429,28.52,71.17500000000001,4184.0,3864.5,2428.5,3544.5,beta,618.5
ID_003430,29.526666666666667,66.86333333333333,3710.6666666666665,3955.6666666666665,2923.0,3584.6666666666665,beta,597.0
ID_003431,28.08,74.72,3372.0,4112.0,3206.0,3826.0,beta,609.5
ID_003432,27.93,74.13,3350.0,4097.0,3207.0,3824.0,beta,625.5
ID_003433,27.66,74.595,3320.5,4073.0,3193.5,3810.5,beta,617.0
ID_003434,27.385,72.19,4062.5,3710.0,2596.0,3429.5,beta,637.0
ID_003435,23.825,91.825,3800.0,4098.5,3482.5,4196.0,beta,604.0
ID_003436,27.76,74.94,3368.0,4103.5,3201.0,3817.5,beta,607.0
ID_003437,29.09,69.53,3264.0,4790.0,3451.0,3561.0,beta,584.5
ID_003438,29.195,68.46000000000001,3951.5,3819.5,3316.0,4451.0,beta,601.0
ID_003439,27.475,71.03,4049.0,3737.0,2605.0,3378.5,beta,637.0
ID_003440,28.055,74.38499999999999,3581.5,3976.0,2688.5,3583.5,beta,602.0
ID_003441,28.32,72.32,3345.5,4858.0,3421.0,3606.0,beta,583.5
ID_003442,28.02,73.62,3282.5,4010.0,4031.0,3697.5,beta,615.0
ID_003443,28.435,71.905,4309.5,3791.0,2444.5,3544.0,beta,625.0
ID_003444,24.515,89.275,3810.0,4115.0,3484.5,4314.0,beta,601.5
ID_003445,27.950000000000003,75.095,3588.0,3944.5,2673.5,3578.0,beta,602.0
ID_003446,28.135,70.215,4618.0,6588.5,2963.0,3455.0,beta,596.75
ID_003447,28.99,70.6,3818.5,3557.0,3173.5,4303.0,beta,606.5
ID_003448,29.525,65.50999999999999,3713.0,3955.5,2924.0,3584.5,beta,597.5
ID_003449,29.025,75.7,4427.0,4877.0,4063.0,4413.0,beta,645.0
ID_003450,29.33,75.02000000000001,4418.5,4794.5,4097.0,4509.0,beta,618.5
ID_003451,27.815,74.455,3358.0,4119.5,3207.0,3824.5,beta,612.0
ID_003452,28.48,71.875,4345.5,3921.0,2462.0,3606.5,beta,632.5
ID_003453,28.13,74.83000000000001,3445.5,4209.5,3248.0,3847.0,beta,599.5
ID_003454,28.86,71.12,3812.0,3558.0,3186.0,4249.0,beta,615.0
ID_003455,29.19,74.68,4548.0,5250.0,4213.0,4362.0,beta,603.5
ID_003456,27.41,72.155,4087.0,3790.0,2600.0,3463.0,beta,639.0
ID_003457,31.03,64.14500000000001,5150.5,7476.0,4544.5,5388.0,beta,584.5833333333334
ID_003458,29.3,74.385,4603.5,5379.0,4233.0,4361.5,beta,609.0
ID_003459,27.51,71.615,4056.0,3779.0,2604.0,3395.5,beta,634.5
ID_003460,28.16,74.75999999999999,3444.0,4204.0,3240.0,3856.5,beta,602.5
ID_003461,27.973333333333333,75.87,3260.333333333333,4025.3333333333335,3143.333333333333,3761.3333333333335,beta,616.0
ID_003462,28.42,73.595,3585.5,3971.0,2734.0,3593.0,beta,597.0
ID_003463,27.225,72.015,4058.5,3714.0,2597.0,3403.0,beta,637.5
ID_003464,31.47,64.64,7585.0,10379.5,4975.5,6257.0,beta,590.0
ID_003465,29.09,75.45333333333333,4503.666666666667,5289.0,4184.333333333333,4353.666666666667,beta,604.0
ID_003466,27.935,75.41,3338.0,4104.0,3217.0,3839.0,beta,610.0
ID_003467,28.38,73.49,3591.0,3970.0,2729.0,3589.0,beta,596.5
ID_003468,28.13,74.75,3581.5,3944.5,2705.0,3583.0,beta,598.5
ID_003469,29.3,74.125,5080.5,5929.0,4580.0,4829.0,beta,609.0
ID_003470,28.88,71.08666666666666,3868.3333333333335,3617.0,3240.333333333333,4321.333333333333,beta,611.0
ID_003471,29.145,68.795,3885.0,3766.5,3255.0,3887.0,beta,604.0
ID_003472,27.99,74.42,3369.0,4130.0,3215.0,3833.0,beta,637.0
ID_003473,29.82,70.52000000000001,3273.0,4875.5,3518.0,3600.0,beta,585.6666666666666
ID_003474,29.105,74.83,4550.5,5204.0,4206.0,4347.5,beta,601.0
ID_003475,27.8,74.94,3309.0,4070.0,3180.5,3805.0,beta,604.0
ID_003476,29.636666666666667,66.12333333333333,3730.3333333333335,4347.0,2827.6666666666665,3656.0,beta,597.0
ID_003477,24.4,89.625,3820.0,4124.0,3491.0,4243.0,beta,602.5
ID_003478,24.64,89.585,3831.0,4110.5,3545.0,4201.5,beta,602.5
ID_003479,28.58,71.025,3615.5,3925.5,2776.5,3610.0,beta,599.0
ID_003480,23.92,91.77,3788.0,4130.0,3456.0,4023.0,beta,606.5
ID_003481,29.046666666666667,75.47,4500.333333333333,5108.0,4178.666666666667,4367.666666666667,beta,600.5
ID_003482,27.63,75.10499999999999,3177.5,3925.5,3829.5,3655.0,beta,625.5
ID_003483,28.06,75.735,3246.0,4024.5,3133.0,3756.0,beta,601.5
ID_003484,27.785,74.89,3376.0,4113.5,3214.0,3825.5,beta,610.5
ID_003485,29.636666666666667,70.66000000000001,3256.333333333333,4834.333333333333,3490.0,3578.0,beta,584.5833333333334
ID_003486,29.055,75.985,4437.5,4848.5,4123.5,4394.5,beta,608.5
ID_003487,27.495,72.015,4046.0,3811.0,2604.0,3401.5,beta,630.0
ID_003488,29.47,66.25,3711.0,3953.5,2929.5,3580.5,beta,598.0
ID_003489,29.06,73.61,5488.0,8301.0,4593.0,5506.0,beta,660.1666666666666
ID_003490,24.58333333333333,89.19,3817.3333333333335,4119.333333333333,3476.6666666666665,4215.0,beta,606.0
ID_003491,29.255000000000003,70.9,3881.5,3613.0,3248.0,4325.5,beta,614.5
ID_003492,29.49,64.81,3716.0,3944.0,2922.0,3580.0,beta,596.0
ID_003493,29.43,66.11,3700.0,3938.5,2930.0,3576.5,beta,597.5
ID_003494,28.87,69.405,4643.5,3909.0,2759.5,3657.5,beta,600.0
ID_003495,31.055,64.215,5588.5,8353.0,5023.5,5862.0,beta,588.75
ID_003496,28.965,75.96,4418.0,4845.0,4056.5,4402.0,beta,665.0
ID_003497,27.50333333333333,72.02999999999999,4057.0,3783.6666666666665,2603.6666666666665,3405.6666666666665,beta,633.0
ID_003498,27.880000000000003,73.63,3324.5,4071.0,3190.0,3804.5,beta,630.5
ID_003499,27.24,73.12,4079.5,3750.0,2592.0,3480.5,beta,649.5
ID_003500,28.4,71.77,4311.0,3839.0,2448.0,3543.0,beta,626.5
ID_003501,29.935,68.555,3257.0,4846.0,3490.5,3568.0,beta,585.4166666666666
ID_003502,29.045,75.83000000000001,4424.0,4835.5,4110.5,4520.0,beta,613.5
ID_003503,28.4,73.6,3588.0,3971.0,2723.0,3582.5,beta,598.0
ID_003504,27.49,71.77000000000001,4052.0,3805.5,2602.5,3401.5,beta,630.5
ID_003505,28.47,71.98,4340.0,3899.0,2461.0,3599.0,beta,633.0
ID_003506,27.875,74.71000000000001,3370.0,4133.5,3211.5,3832.5,beta,609.0
ID_003507,31.4,65.025,5894.0,8984.5,4560.5,5693.5,beta,588.0
ID_003508,29.66,66.25999999999999,3731.0,4384.0,2827.0,3619.5,beta,601.5
ID_003509,30.62,65.83500000000001,5473.5,8171.5,4571.0,5561.0,beta,588.4166666666666
ID_003510,31.48,62.205,5597.0,8311.5,4802.0,5717.5,beta,584.1666666666666
ID_003511,29.49,66.34,3696.0,3900.0,2845.5,3568.0,beta,601.0
ID_003512,28.615,70.6,3621.0,3916.0,2776.5,3605.0,beta,597.5
ID_003513,28.985,75.99000000000001,4425.0,4875.5,4055.0,4408.5,beta,677.0
ID_003514,24.67,89.73,3818.5,4112.0,3540.5,4201.0,beta,600.0
ID_003515,29.115,70.895,3881.5,3615.5,3261.0,4358.0,beta,624.5
ID_003516,27.99,74.64,3386.333333333333,4117.666666666667,3206.0,3828.6666666666665,beta,606.0
ID_003517,29.04,75.62,4474.5,4980.0,4153.5,4457.0,beta,606.0
ID_003518,29.25333333333333,68.82666666666667,4161.333333333333,4048.0,3491.6666666666665,4743.333333333333,beta,597.0
